dataset,target_attr,tau,rho,zone_size,num_edges_after_tau,mask,mask_size,leakage,active_edges,blocked_edges,num_chains,active_chains,blocked_chains,total_time
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,hours_per_week,occupation,sex}",6,0.27337060053775064,20,22,96,0,96,0.0009829998016357422
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,hours_per_week,race,relationship}",6,0.3296976300028942,20,22,97,0,97,0.0010750293731689453
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,hours_per_week,race,sex}",6,0.25874655530610313,21,21,97,0,97,0.0010099411010742188
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,hours_per_week,relationship,sex}",6,0.3214221616613482,15,27,90,0,90,0.001210927963256836
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,marital_status,native_country,occupation}",6,0.3665924513219899,22,20,51,1,50,0.00084686279296875
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,marital_status,native_country,race}",6,0.3686756969886297,21,21,67,1,66,0.0010552406311035156
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,marital_status,native_country,relationship}",6,0.42503271969602363,16,26,106,0,106,0.0015139579772949219
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,marital_status,native_country,sex}",6,0.35384548177664554,18,24,106,0,106,0.0013802051544189453
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,marital_status,occupation,race}",6,0.36770317584805556,22,20,51,1,50,0.0007722377777099609
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,marital_status,occupation,relationship}",6,0.39596483461889487,16,26,98,0,98,0.0012590885162353516
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,marital_status,occupation,sex}",6,0.37619102321583997,19,23,98,0,98,0.0011661052703857422
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,marital_status,race,relationship}",6,0.3383104042062083,16,26,94,0,94,0.0011882781982421875
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,marital_status,race,sex}",6,0.3123819614238066,19,23,94,0,94,0.0011048316955566406
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,marital_status,relationship,sex}",6,0.06217795871844689,12,30,38,0,38,0.0003590583801269531
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,native_country,occupation,race}",6,0.3670480374357413,27,15,35,1,34,0.0005240440368652344
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,native_country,occupation,relationship}",6,0.4564504924030106,20,22,98,0,98,0.0011298656463623047
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,native_country,occupation,sex}",6,0.3156132595559725,22,20,98,0,98,0.0012578964233398438
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,native_country,race,relationship}",6,0.3948763860715713,19,23,106,0,106,0.0012698173522949219
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,native_country,race,sex}",6,0.2971635230208939,21,21,106,0,106,0.0011987686157226562
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,native_country,relationship,sex}",6,0.3917019516260085,17,25,90,0,90,0.001262664794921875
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,occupation,race,relationship}",6,0.37184972171181585,21,21,82,0,82,0.0008921623229980469
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,occupation,race,sex}",6,0.2719750783065358,22,20,82,0,82,0.0008571147918701172
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,occupation,relationship,sex}",6,0.41669236954748967,17,25,82,0,82,0.0011780261993408203
adult,education,1.0,1.0,12,42,"{age,capital_gain,education_num,race,relationship,sex}",6,0.3142167027876783,17,25,82,0,82,0.0010938644409179688
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,marital_status,native_country,occupation}",6,0.956332032916469,24,18,27,3,24,0.0008487701416015625
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,marital_status,native_country,race}",6,0.9563433974172579,24,18,35,3,32,0.001154184341430664
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,marital_status,native_country,relationship}",6,0.9536597368325551,19,23,56,2,54,0.0012938976287841797
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,marital_status,native_country,sex}",6,0.946761417507861,20,22,56,2,54,0.0011630058288574219
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,marital_status,occupation,race}",6,0.9563384699126544,25,17,27,3,24,0.0007557868957519531
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,marital_status,occupation,relationship}",6,0.9523723730776595,19,23,52,2,50,0.001035928726196289
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,marital_status,occupation,sex}",6,0.9468052142434853,21,21,52,2,50,0.0009691715240478516
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,marital_status,race,relationship}",6,0.94994205922433,20,22,53,2,51,0.0010230541229248047
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,marital_status,race,sex}",6,0.9445963735718732,22,20,53,2,51,0.0009942054748535156
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,marital_status,relationship,sex}",6,0.9376529599599694,13,29,30,2,28,0.0005710124969482422
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,native_country,occupation,race}",6,0.9563351705757077,30,12,19,3,16,0.0004992485046386719
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,native_country,occupation,relationship}",6,0.9554340127481549,23,19,50,2,48,0.0008549690246582031
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,native_country,occupation,sex}",6,0.9463957508557046,24,18,50,2,48,0.0009222030639648438
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,native_country,race,relationship}",6,0.9521588217450987,23,19,56,2,54,0.0011167526245117188
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,native_country,race,sex}",6,0.9454663428179745,24,18,56,2,54,0.0010848045349121094
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,native_country,relationship,sex}",6,0.9460872721097229,18,24,46,2,44,0.0012841224670410156
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,occupation,race,relationship}",6,0.9516751921017188,25,17,46,2,44,0.0007600784301757812
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,occupation,race,sex}",6,0.9443157908635071,25,17,46,2,44,0.0007128715515136719
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,occupation,relationship,sex}",6,0.9466769078646757,18,24,42,2,40,0.001065969467163086
adult,education,1.0,1.0,12,42,"{age,capital_gain,hours_per_week,race,relationship,sex}",6,0.9438032460121997,19,23,44,2,42,0.0010650157928466797
adult,education,1.0,1.0,12,42,"{age,capital_gain,marital_status,native_country,occupation,race}",6,0.9564443341764091,26,16,27,3,24,0.0009148120880126953
adult,education,1.0,1.0,12,42,"{age,capital_gain,marital_status,native_country,occupation,relationship}",6,0.9579241475572124,22,20,58,2,56,0.0011098384857177734
adult,education,1.0,1.0,12,42,"{age,capital_gain,marital_status,native_country,occupation,sex}",6,0.9496523397239167,23,19,58,2,56,0.001402139663696289
adult,education,1.0,1.0,12,42,"{age,capital_gain,marital_status,native_country,race,relationship}",6,0.9544817777169975,21,21,59,2,57,0.0012433528900146484
adult,education,1.0,1.0,12,42,"{age,capital_gain,marital_status,native_country,race,sex}",6,0.9467955092837633,22,20,59,2,57,0.0013420581817626953
adult,education,1.0,1.0,12,42,"{age,capital_gain,marital_status,native_country,relationship,sex}",6,0.9375923527119943,17,25,30,2,28,0.0005621910095214844
adult,education,1.0,1.0,12,42,"{age,capital_gain,marital_status,occupation,race,relationship}",6,0.9530790047275928,22,20,52,2,50,0.0009949207305908203
adult,education,1.0,1.0,12,42,"{age,capital_gain,marital_status,occupation,race,sex}",6,0.9467538509010262,24,18,52,2,50,0.0009610652923583984
adult,education,1.0,1.0,12,42,"{age,capital_gain,marital_status,occupation,relationship,sex}",6,0.9375807589174757,18,24,26,2,24,0.0004200935363769531
adult,education,1.0,1.0,12,42,"{age,capital_gain,marital_status,race,relationship,sex}",6,0.9376041736899994,16,26,30,2,28,0.0005400180816650391
adult,education,1.0,1.0,12,42,"{age,capital_gain,native_country,occupation,race,relationship}",6,0.9563708853395502,25,17,54,2,52,0.0009479522705078125
adult,education,1.0,1.0,12,42,"{age,capital_gain,native_country,occupation,race,sex}",6,0.9464476021793132,26,16,54,2,52,0.0009140968322753906
adult,education,1.0,1.0,12,42,"{age,capital_gain,native_country,occupation,relationship,sex}",6,0.9499355449133018,21,21,46,2,44,0.0014147758483886719
adult,education,1.0,1.0,12,42,"{age,capital_gain,native_country,race,relationship,sex}",6,0.946102768247595,20,22,48,2,46,0.0012791156768798828
adult,education,1.0,1.0,12,42,"{age,capital_gain,occupation,race,relationship,sex}",6,0.9466050718021347,21,21,42,2,40,0.0010590553283691406
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,hours_per_week,marital_status}",6,0.6680461530891886,20,22,85,1,84,0.001344919204711914
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,hours_per_week,native_country}",6,0.6468123377135047,24,18,77,1,76,0.0009911060333251953
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,hours_per_week,occupation}",6,0.6450028007626771,26,16,43,1,42,0.0006389617919921875
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,hours_per_week,race}",6,0.6490552517813202,22,20,86,1,85,0.0011849403381347656
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,hours_per_week,relationship}",6,0.4250602798436077,18,24,120,0,120,0.0014362335205078125
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,hours_per_week,sex}",6,0.4207255854567734,19,23,118,0,118,0.0013790130615234375
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,marital_status,native_country}",6,0.6742477653012462,22,20,85,1,84,0.0014481544494628906
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,marital_status,occupation}",6,0.666866894922387,23,19,67,1,66,0.001130819320678711
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,marital_status,race}",6,0.6687829144659823,22,20,89,1,88,0.0014317035675048828
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,marital_status,relationship}",6,0.4206821155473819,17,25,113,0,113,0.0014078617095947266
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,marital_status,sex}",6,0.3718336411116342,18,24,118,0,118,0.0015060901641845703
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,native_country,occupation}",6,0.6449835201917731,29,13,41,1,40,0.0005588531494140625
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,native_country,race}",6,0.6483962313373891,27,15,75,1,74,0.0008630752563476562
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,native_country,relationship}",6,0.5641433718127133,19,23,120,0,120,0.001386880874633789
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,native_country,sex}",6,0.43831531836812243,21,21,120,0,120,0.0015730857849121094
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,occupation,race}",6,0.6466951084101049,28,14,45,1,44,0.0006608963012695312
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,occupation,relationship}",6,0.5536766960343592,21,21,102,0,102,0.0010981559753417969
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,occupation,sex}",6,0.4076186813287407,22,20,102,0,102,0.0010807514190673828
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,race,relationship}",6,0.4698382939263793,20,22,120,0,120,0.0014469623565673828
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,race,sex}",6,0.39419542906210037,21,21,120,0,120,0.0013911724090576172
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,education_num,relationship,sex}",6,0.29116977846029257,17,25,106,0,106,0.0014979839324951172
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,hours_per_week,marital_status,native_country}",6,0.9566458360645111,24,18,31,3,28,0.0013401508331298828
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,hours_per_week,marital_status,occupation}",6,0.9565981891679254,25,17,25,3,22,0.0012059211730957031
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,hours_per_week,marital_status,race}",6,0.9566165990420195,23,19,33,3,30,0.0015060901641845703
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,hours_per_week,marital_status,relationship}",6,0.9563242800830678,20,22,52,2,50,0.001332998275756836
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,hours_per_week,marital_status,sex}",6,0.9528986048296703,22,20,55,2,53,0.0013880729675292969
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,hours_per_week,native_country,occupation}",6,0.9564565728250511,31,11,15,3,12,0.0005671977996826172
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,hours_per_week,native_country,race}",6,0.9564834343384736,28,14,31,3,28,0.001043081283569336
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,hours_per_week,native_country,relationship}",6,0.9585872963504867,22,20,60,2,58,0.0014090538024902344
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,hours_per_week,native_country,sex}",6,0.9538475040247887,25,17,60,2,58,0.0013098716735839844
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,hours_per_week,occupation,race}",6,0.9564703288391975,29,13,17,3,14,0.0007119178771972656
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,hours_per_week,occupation,relationship}",6,0.958049418423234,24,18,54,2,52,0.0011780261993408203
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,hours_per_week,occupation,sex}",6,0.952450308459874,26,16,54,2,52,0.0010311603546142578
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,hours_per_week,race,relationship}",6,0.9538748130837079,22,20,61,2,59,0.0014851093292236328
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,hours_per_week,race,sex}",6,0.9514096901679798,24,18,61,2,59,0.0014841556549072266
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,hours_per_week,relationship,sex}",6,0.9381229826059224,20,22,44,2,42,0.0015170574188232422
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,marital_status,native_country,occupation}",6,0.9566368933120651,26,16,23,3,20,0.0010180473327636719
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,marital_status,native_country,race}",6,0.9566506394305587,26,16,31,3,28,0.0011620521545410156
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,marital_status,native_country,relationship}",6,0.9567259314540872,21,21,46,2,44,0.0011031627655029297
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,marital_status,native_country,sex}",6,0.9517504581090643,22,20,50,2,48,0.001275777816772461
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,marital_status,occupation,race}",6,0.9566038668872744,26,16,25,3,22,0.0010597705841064453
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,marital_status,occupation,relationship}",6,0.9551840749658962,22,20,44,2,42,0.0010190010070800781
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,marital_status,occupation,sex}",6,0.9520184831151088,24,18,48,2,46,0.0011420249938964844
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,marital_status,race,relationship}",6,0.9522471120329941,21,21,52,2,50,0.0013730525970458984
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,marital_status,race,sex}",6,0.9495407039129491,23,19,55,2,53,0.0013260841369628906
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,marital_status,relationship,sex}",6,0.9379074783689958,18,24,24,2,22,0.0006091594696044922
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,native_country,occupation,race}",6,0.9564708218205353,33,9,15,3,12,0.0004429817199707031
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,native_country,occupation,relationship}",6,0.9582597845648158,24,18,54,2,52,0.0009729862213134766
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,native_country,occupation,sex}",6,0.9511499939557644,27,15,54,2,52,0.0009710788726806641
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,native_country,race,relationship}",6,0.9539935937883879,24,18,59,2,57,0.001096963882446289
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,native_country,race,sex}",6,0.9500456063860205,27,15,59,2,57,0.0010828971862792969
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,native_country,relationship,sex}",6,0.9382475510628514,21,21,42,2,40,0.0012919902801513672
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,occupation,race,relationship}",6,0.9535543392254308,25,17,54,2,52,0.00102996826171875
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,occupation,race,sex}",6,0.9491539364603583,27,15,54,2,52,0.0009570121765136719
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,occupation,relationship,sex}",6,0.9382196169153675,22,20,40,2,38,0.0013179779052734375
adult,education,1.0,1.0,12,42,"{age,capital_loss,class,race,relationship,sex}",6,0.9381097326921766,21,21,44,2,42,0.0014460086822509766
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,hours_per_week,marital_status,native_country}",6,0.6580155064928856,23,19,50,2,48,0.0012753009796142578
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,hours_per_week,marital_status,occupation}",6,0.655931466551487,23,19,42,2,40,0.0009887218475341797
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,hours_per_week,marital_status,race}",6,0.6557681677041066,21,21,56,2,54,0.001413106918334961
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,hours_per_week,marital_status,relationship}",6,0.3960590430933305,17,25,88,1,87,0.001528024673461914
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,hours_per_week,marital_status,sex}",6,0.3903532480829861,19,23,88,1,87,0.001600027084350586
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,hours_per_week,native_country,occupation}",6,0.648498739251953,29,13,26,2,24,0.000579833984375
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,hours_per_week,native_country,race}",6,0.6489925266372683,26,16,40,2,38,0.0008919239044189453
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,hours_per_week,native_country,relationship}",6,0.4112308516464446,21,21,87,1,86,0.001524209976196289
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,hours_per_week,native_country,sex}",6,0.41627394962556463,22,20,87,1,86,0.0014338493347167969
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,hours_per_week,occupation,race}",6,0.6489894416998293,26,16,32,2,30,0.0007469654083251953
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,hours_per_week,occupation,relationship}",6,0.4030691038770198,22,20,79,1,78,0.0011081695556640625
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,hours_per_week,occupation,sex}",6,0.379000229133985,22,20,79,1,78,0.0012090206146240234
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,hours_per_week,race,relationship}",6,0.32985649679586715,20,22,89,1,88,0.0015959739685058594
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,hours_per_week,race,sex}",6,0.3595300552618408,20,22,89,1,88,0.0014491081237792969
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,hours_per_week,relationship,sex}",6,0.2954550979409424,17,25,76,1,75,0.0016279220581054688
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,marital_status,native_country,occupation}",6,0.6508499321202891,26,16,38,2,36,0.0009531974792480469
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,marital_status,native_country,race}",6,0.6498562258207703,26,16,44,2,42,0.0010538101196289062
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,marital_status,native_country,relationship}",6,0.5627019349221216,20,22,83,1,82,0.0013802051544189453
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,marital_status,native_country,sex}",6,0.4316829377060264,21,21,85,1,84,0.0014121532440185547
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,marital_status,occupation,race}",6,0.6480548494251555,25,17,40,2,38,0.0009479522705078125
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,marital_status,occupation,relationship}",6,0.507570327251522,20,22,81,1,80,0.0012700557708740234
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,marital_status,occupation,sex}",6,0.4217372585759429,22,20,81,1,80,0.0012328624725341797
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,marital_status,race,relationship}",6,0.4393306098527423,19,23,80,1,79,0.0013611316680908203
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,marital_status,race,sex}",6,0.36433569543650957,21,21,80,1,79,0.0013549327850341797
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,marital_status,relationship,sex}",6,0.1287432807204134,15,27,49,1,48,0.0005710124969482422
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,native_country,occupation,race}",6,0.6404022009243588,32,10,20,2,18,0.0004630088806152344
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,native_country,occupation,relationship}",6,0.5369413447364648,24,18,77,1,76,0.0010340213775634766
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,native_country,occupation,sex}",6,0.4174893089965246,25,17,77,1,76,0.0010271072387695312
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,native_country,race,relationship}",6,0.45049481478589914,24,18,75,1,74,0.001154184341430664
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,native_country,race,sex}",6,0.3925079182761998,25,17,75,1,74,0.0011451244354248047
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,native_country,relationship,sex}",6,0.3150374426018888,20,22,69,1,68,0.0013918876647949219
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,occupation,race,relationship}",6,0.4425907034086929,24,18,71,1,70,0.001013040542602539
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,occupation,race,sex}",6,0.35416207019421686,24,18,71,1,70,0.0009729862213134766
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,occupation,relationship,sex}",6,0.2835478709589243,20,22,69,1,68,0.0013422966003417969
adult,education,1.0,1.0,12,42,"{age,capital_loss,education_num,race,relationship,sex}",6,0.2647266382174096,19,23,69,1,68,0.0014650821685791016
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,marital_status,native_country,occupation}",6,0.9588560192028217,29,13,4,4,0,0.0009059906005859375
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,marital_status,native_country,race}",6,0.9588560192028217,28,14,4,4,0,0.001065969467163086
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,marital_status,native_country,relationship}",6,0.9577111381289226,24,18,25,3,22,0.001069784164428711
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,marital_status,native_country,sex}",6,0.9528903753338486,26,16,25,3,22,0.0011169910430908203
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,marital_status,occupation,race}",6,0.9588560192028217,27,15,4,4,0,0.0009660720825195312
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,marital_status,occupation,relationship}",6,0.9551704661698115,24,18,25,3,22,0.0011050701141357422
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,marital_status,occupation,sex}",6,0.9523923768552387,27,15,25,3,22,0.0010828971862792969
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,marital_status,race,relationship}",6,0.9522852149548252,22,20,24,3,21,0.001318216323852539
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,marital_status,race,sex}",6,0.9500120947890239,25,17,24,3,21,0.0012407302856445312
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,marital_status,relationship,sex}",6,0.941320573710104,19,23,14,3,11,0.0007839202880859375
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,native_country,occupation,race}",6,0.9588560192028217,34,8,4,4,0,0.0005240440368652344
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,native_country,occupation,relationship}",6,0.9578638178424806,28,14,31,3,28,0.0009241104125976562
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,native_country,occupation,sex}",6,0.9525369127863722,30,12,31,3,28,0.0009407997131347656
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,native_country,race,relationship}",6,0.9538400625003001,27,15,29,3,26,0.001046895980834961
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,native_country,race,sex}",6,0.9511962354827486,29,13,29,3,26,0.0010540485382080078
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,native_country,relationship,sex}",6,0.9414472238270503,24,18,17,3,14,0.0012259483337402344
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,occupation,race,relationship}",6,0.9534908876547233,27,15,29,3,26,0.0009329319000244141
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,occupation,race,sex}",6,0.9498001709093313,28,14,29,3,26,0.0008919239044189453
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,occupation,relationship,sex}",6,0.9413793955122239,24,18,17,3,14,0.0011870861053466797
adult,education,1.0,1.0,12,42,"{age,capital_loss,hours_per_week,race,relationship,sex}",6,0.9413421960769202,22,20,16,3,13,0.0013589859008789062
adult,education,1.0,1.0,12,42,"{age,capital_loss,marital_status,native_country,occupation,race}",6,0.9588560192028217,31,11,4,4,0,0.0008871555328369141
adult,education,1.0,1.0,12,42,"{age,capital_loss,marital_status,native_country,occupation,relationship}",6,0.956665319783689,26,16,27,3,24,0.0010480880737304688
adult,education,1.0,1.0,12,42,"{age,capital_loss,marital_status,native_country,occupation,sex}",6,0.9522982291149871,28,14,27,3,24,0.0011110305786132812
adult,education,1.0,1.0,12,42,"{age,capital_loss,marital_status,native_country,race,relationship}",6,0.95366395641034,26,16,25,3,22,0.0009160041809082031
adult,education,1.0,1.0,12,42,"{age,capital_loss,marital_status,native_country,race,sex}",6,0.9499254417961218,28,14,25,3,22,0.0010232925415039062
adult,education,1.0,1.0,12,42,"{age,capital_loss,marital_status,native_country,relationship,sex}",6,0.9414004057442144,22,20,15,3,12,0.00055694580078125
adult,education,1.0,1.0,12,42,"{age,capital_loss,marital_status,occupation,race,relationship}",6,0.9516806567165936,25,17,25,3,22,0.000965118408203125
adult,education,1.0,1.0,12,42,"{age,capital_loss,marital_status,occupation,race,sex}",6,0.9495484748826518,28,14,25,3,22,0.0009129047393798828
adult,education,1.0,1.0,12,42,"{age,capital_loss,marital_status,occupation,relationship,sex}",6,0.94138585621597,23,19,15,3,12,0.000553131103515625
adult,education,1.0,1.0,12,42,"{age,capital_loss,marital_status,race,relationship,sex}",6,0.9413178895555265,20,22,14,3,11,0.0005848407745361328
adult,education,1.0,1.0,12,42,"{age,capital_loss,native_country,occupation,race,relationship}",6,0.9537049431575849,30,12,31,3,28,0.0007805824279785156
adult,education,1.0,1.0,12,42,"{age,capital_loss,native_country,occupation,race,sex}",6,0.949666912444617,32,10,31,3,28,0.0007839202880859375
adult,education,1.0,1.0,12,42,"{age,capital_loss,native_country,occupation,relationship,sex}",6,0.941469521820488,26,16,19,3,16,0.0012102127075195312
adult,education,1.0,1.0,12,42,"{age,capital_loss,native_country,race,relationship,sex}",6,0.9414205087944557,26,16,17,3,14,0.0011758804321289062
adult,education,1.0,1.0,12,42,"{age,capital_loss,occupation,race,relationship,sex}",6,0.9413577969840154,25,17,17,3,14,0.001220703125
adult,education,1.0,1.0,12,42,"{age,class,education_num,hours_per_week,marital_status,native_country}",6,0.6729874493641487,22,20,79,1,78,0.0012559890747070312
adult,education,1.0,1.0,12,42,"{age,class,education_num,hours_per_week,marital_status,occupation}",6,0.6660266241358117,22,20,64,1,63,0.0009870529174804688
