dc_id,dc_str,m,nV,nE_best,best_head_idx,best_base,weight
153,t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.workclass str UNEQUAL t1.workclass str AND t0.education str EQUAL t1.education str,3,100000,4785,2,0.06451762547657452,0.0
154,t0.Marital-status str UNEQUAL t1.Marital-status str AND t0.class str UNEQUAL t1.class str AND t0.relationship str EQUAL t1.relationship str,3,100000,24678,2,0.8606209621816524,0.6106209621816524
155,t0.Native-country str UNEQUAL t1.Native-country str AND t0.workclass str UNEQUAL t1.workclass str AND t0.occupation str EQUAL t1.occupation str,3,100000,1876,1,0.21924980180413217,0.0
156,t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.education str EQUAL t1.education str AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,3411,1,0.0515474219233965,0.0
157,t0.workclass str EQUAL t1.workclass str AND t0.sex str EQUAL t1.sex str AND t0.age int EQUAL t1.age int,3,100000,0,-1,0.0,0.0
158,t0.sex str EQUAL t1.sex str AND t0.fnlwgt int LESS_EQUAL t1.fnlwgt int AND t0.age int EQUAL t1.age int,3,100000,0,-1,0.0,0.0
159,t0.race str UNEQUAL t1.race str AND t0.sex str EQUAL t1.sex str AND t0.capital-loss float LESS t1.capital-loss float,3,100000,2716,0,0.08456863382032949,0.0
160,t0.age int GREATER_EQUAL t1.age int AND t0.capital-loss float LESS t1.capital-loss float AND t0.sex str UNEQUAL t1.sex str,3,100000,22582,1,0.1712528202107744,0.0
161,t0.workclass str EQUAL t1.workclass str AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.education str EQUAL t1.education str,3,100000,10114,1,0.08558517568302124,0.0
162,t0.Education-num int EQUAL t1.Education-num int AND t0.workclass str EQUAL t1.workclass str AND t0.capital-loss float UNEQUAL t1.capital-loss float,3,100000,10114,2,0.08558517568302124,0.0
163,t0.education str EQUAL t1.education str AND t0.capital-loss float LESS t1.capital-loss float,2,100000,4606,0,0.061346187375636144,0.0
164,t0.Education-num int EQUAL t1.Education-num int AND t0.capital-loss float LESS t1.capital-loss float,2,100000,4606,0,0.061346187375636144,0.0
165,t0.capital-gain float LESS t1.capital-gain float AND t0.race str UNEQUAL t1.race str AND t0.Native-country str UNEQUAL t1.Native-country str,3,100000,8360,0,0.03736045044016979,0.0
166,t0.Education-num int EQUAL t1.Education-num int AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.Hours-per-week float EQUAL t1.Hours-per-week float,3,100000,4855,1,0.040791550712853314,0.0
167,t0.capital-gain float UNEQUAL t1.capital-gain float AND t0.education str EQUAL t1.education str AND t0.relationship str EQUAL t1.relationship str,3,100000,4913,1,0.04350454875317069,0.0
168,t0.Native-country str UNEQUAL t1.Native-country str AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.race str EQUAL t1.race str,3,100000,6863,0,0.3267408467060654,0.0767408467060654
169,t0.race str UNEQUAL t1.race str AND t0.Education-num int LESS t1.Education-num int AND t0.capital-loss float UNEQUAL t1.capital-loss float,3,100000,3802,0,0.02790307938207914,0.0
170,t0.capital-gain float LESS t1.capital-gain float AND t0.class str UNEQUAL t1.class str AND t0.education str EQUAL t1.education str,3,100000,4502,2,0.16043918105226165,0.0
171,t0.class str UNEQUAL t1.class str AND t0.occupation str EQUAL t1.occupation str AND t0.relationship str EQUAL t1.relationship str,3,100000,2984,0,0.08413308219016256,0.0
172,t0.class str EQUAL t1.class str AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.education str EQUAL t1.education str,3,100000,13101,1,0.20693138931623786,0.0
173,t0.race str UNEQUAL t1.race str AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.sex str UNEQUAL t1.sex str,3,100000,12676,1,0.08278487985326788,0.0
174,t0.capital-gain float LESS t1.capital-gain float AND t0.race str UNEQUAL t1.race str AND t0.workclass str EQUAL t1.workclass str,3,100000,13050,0,0.12085572597934441,0.0
175,t0.capital-gain float LESS t1.capital-gain float AND t0.age int GREATER_EQUAL t1.age int AND t0.Hours-per-week float GREATER t1.Hours-per-week float,3,100000,21621,0,0.40429986543982327,0.15429986543982327
176,t0.sex str EQUAL t1.sex str AND t0.Education-num int LESS_EQUAL t1.Education-num int AND t0.age int EQUAL t1.age int,3,100000,0,-1,0.0,0.0
177,t0.capital-gain float LESS t1.capital-gain float AND t0.Education-num int EQUAL t1.Education-num int AND t0.Hours-per-week float GREATER t1.Hours-per-week float,3,100000,7163,0,0.16881016991781458,0.0
178,t0.Native-country str UNEQUAL t1.Native-country str AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.education str EQUAL t1.education str,3,100000,1692,2,0.2213245254442732,0.0
179,t0.Education-num int GREATER_EQUAL t1.Education-num int AND t0.age int GREATER t1.age int AND t0.capital-loss float LESS t1.capital-loss float,3,100000,30296,2,0.2570615701105106,0.007061570110510618
180,t0.Education-num int GREATER t1.Education-num int AND t0.age int GREATER_EQUAL t1.age int AND t0.capital-loss float LESS t1.capital-loss float,3,100000,21861,2,0.25796076649509747,0.007960766495097471
181,t0.Education-num int LESS t1.Education-num int AND t0.age int GREATER_EQUAL t1.age int AND t0.capital-loss float LESS t1.capital-loss float,3,100000,2372,1,0.148873450148128,0.0
182,t0.Education-num int GREATER t1.Education-num int AND t0.age int LESS_EQUAL t1.age int AND t0.capital-loss float LESS t1.capital-loss float,3,100000,2709,0,0.22398511248934877,0.0
183,t0.capital-gain float LESS t1.capital-gain float AND t0.Education-num int EQUAL t1.Education-num int AND t0.class str UNEQUAL t1.class str,3,100000,4502,1,0.16043918105226165,0.0
184,t0.capital-gain float LESS t1.capital-gain float AND t0.Education-num int EQUAL t1.Education-num int AND t0.Hours-per-week float LESS t1.Hours-per-week float,3,100000,3817,1,0.15325508048013917,0.0
185,t0.Marital-status str UNEQUAL t1.Marital-status str AND t0.sex str EQUAL t1.sex str AND t0.age int EQUAL t1.age int,3,100000,1183,0,0.27447542861136315,0.024475428611363148
186,t0.capital-gain float LESS t1.capital-gain float AND t0.fnlwgt int GREATER_EQUAL t1.fnlwgt int AND t0.Education-num int EQUAL t1.Education-num int,3,100000,4125,2,0.038074596469231156,0.0
187,t0.capital-gain float LESS t1.capital-gain float AND t0.Education-num int EQUAL t1.Education-num int AND t0.class str EQUAL t1.class str,3,100000,13101,0,0.30600869354899835,0.056008693548998345
188,t0.Education-num int EQUAL t1.Education-num int AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.class str UNEQUAL t1.class str,3,100000,4612,0,0.14616327100935028,0.0
189,t0.capital-gain float LESS t1.capital-gain float AND t0.Native-country str UNEQUAL t1.Native-country str AND t0.age int GREATER_EQUAL t1.age int,3,100000,10026,0,0.2493701796042077,0.0
190,t0.class str EQUAL t1.class str AND t0.occupation str EQUAL t1.occupation str AND t0.capital-gain float UNEQUAL t1.capital-gain float,3,100000,1667,0,0.1802039598452096,0.0
191,t0.workclass str EQUAL t1.workclass str AND t0.age int EQUAL t1.age int AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,0,-1,0.0,0.0
192,t0.capital-gain float LESS t1.capital-gain float AND t0.Education-num int EQUAL t1.Education-num int AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,2946,1,0.013819924768560685,0.0
193,t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.class str UNEQUAL t1.class str AND t0.education str EQUAL t1.education str,3,100000,4612,2,0.14616327100935028,0.0
194,t0.class str UNEQUAL t1.class str AND t0.relationship str EQUAL t1.relationship str AND t0.sex str UNEQUAL t1.sex str,3,100000,9646,2,0.8296612875834051,0.5796612875834051
195,t0.capital-gain float LESS t1.capital-gain float AND t0.age int GREATER_EQUAL t1.age int AND t0.Hours-per-week float EQUAL t1.Hours-per-week float,3,100000,12030,0,0.23127326741391652,0.0
196,t0.capital-gain float LESS t1.capital-gain float AND t0.Education-num int EQUAL t1.Education-num int AND t0.fnlwgt int LESS_EQUAL t1.fnlwgt int,3,100000,9476,0,0.08956874548252898,0.0
197,t0.workclass str UNEQUAL t1.workclass str AND t0.age int EQUAL t1.age int,2,100000,2106,0,0.04705822924941555,0.0
198,t0.capital-gain float LESS t1.capital-gain float AND t0.Education-num int EQUAL t1.Education-num int AND t0.workclass str EQUAL t1.workclass str,3,100000,10114,0,0.0950480733069586,0.0
199,t0.occupation str EQUAL t1.occupation str AND t0.Hours-per-week float EQUAL t1.Hours-per-week float AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,0,-1,0.0,0.0
200,t0.Education-num int EQUAL t1.Education-num int AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.workclass str UNEQUAL t1.workclass str,3,100000,4785,0,0.06451762547657452,0.0
201,t0.relationship str EQUAL t1.relationship str AND t0.age int EQUAL t1.age int,2,100000,0,-1,0.0,0.0
202,t0.relationship str UNEQUAL t1.relationship str AND t0.sex str EQUAL t1.sex str AND t0.age int EQUAL t1.age int,3,100000,1183,0,0.2403656713414749,0.0
203,t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.education str EQUAL t1.education str AND t0.Hours-per-week float EQUAL t1.Hours-per-week float,3,100000,4855,0,0.040791550712853314,0.0
204,t0.capital-gain float LESS t1.capital-gain float AND t0.race str UNEQUAL t1.race str AND t0.class str EQUAL t1.class str,3,100000,17460,0,0.37851765278064853,0.12851765278064853
205,t0.Education-num int EQUAL t1.Education-num int AND t0.class str EQUAL t1.class str AND t0.capital-loss float UNEQUAL t1.capital-loss float,3,100000,13101,2,0.20693138931623786,0.0
206,t0.Native-country str UNEQUAL t1.Native-country str AND t0.age int LESS_EQUAL t1.age int AND t0.capital-loss float UNEQUAL t1.capital-loss float,3,100000,0,-1,0.0,0.0
207,t0.capital-gain float LESS t1.capital-gain float AND t0.Education-num int EQUAL t1.Education-num int AND t0.workclass str UNEQUAL t1.workclass str,3,100000,4213,1,0.1096348990136113,0.0
208,t0.Education-num int GREATER t1.Education-num int AND t0.sex str EQUAL t1.sex str AND t0.capital-loss float LESS t1.capital-loss float,3,100000,2716,0,0.16653358861243714,0.0
209,t0.race str UNEQUAL t1.race str AND t0.age int GREATER_EQUAL t1.age int AND t0.capital-loss float LESS t1.capital-loss float,3,100000,13293,2,0.16539312676256065,0.0
210,t0.Native-country str UNEQUAL t1.Native-country str AND t0.relationship str EQUAL t1.relationship str AND t0.sex str UNEQUAL t1.sex str,3,100000,8737,1,0.6132927372580032,0.36329273725800315
211,t0.capital-gain float LESS t1.capital-gain float AND t0.race str UNEQUAL t1.race str AND t0.fnlwgt int GREATER_EQUAL t1.fnlwgt int,3,100000,4125,1,0.07955976356518304,0.0
212,t0.capital-gain float LESS t1.capital-gain float AND t0.race str UNEQUAL t1.race str AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,2946,1,0.16622004216020386,0.0
213,t0.capital-gain float LESS t1.capital-gain float AND t0.race str UNEQUAL t1.race str AND t0.fnlwgt int LESS_EQUAL t1.fnlwgt int,3,100000,12974,0,0.05435286487567801,0.0
214,t0.Native-country str UNEQUAL t1.Native-country str AND t0.capital-gain float UNEQUAL t1.capital-gain float AND t0.Hours-per-week float EQUAL t1.Hours-per-week float,3,100000,5103,1,0.06968856785658022,0.0
215,t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.occupation str EQUAL t1.occupation str,2,100000,0,-1,0.0,0.0
216,t0.capital-gain float LESS t1.capital-gain float AND t0.Education-num int EQUAL t1.Education-num int AND t0.sex str UNEQUAL t1.sex str,3,100000,8402,0,0.1140317785977658,0.0
217,t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.Hours-per-week float LESS t1.Hours-per-week float AND t0.education str EQUAL t1.education str,3,100000,3596,2,0.06067543066562819,0.0
218,t0.Education-num int EQUAL t1.Education-num int AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.Hours-per-week float LESS t1.Hours-per-week float,3,100000,3596,0,0.06067543066562819,0.0
219,t0.race str UNEQUAL t1.race str AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.Hours-per-week float LESS t1.Hours-per-week float,3,100000,3596,0,0.026399048854209437,0.0
220,t0.Native-country str UNEQUAL t1.Native-country str AND t0.class str UNEQUAL t1.class str AND t0.occupation str EQUAL t1.occupation str,3,100000,1876,1,0.08718568659954531,0.0
221,t0.occupation str EQUAL t1.occupation str AND t0.capital-gain float UNEQUAL t1.capital-gain float AND t0.Hours-per-week float EQUAL t1.Hours-per-week float,3,100000,0,-1,0.0,0.0
222,t0.Native-country str UNEQUAL t1.Native-country str AND t0.Hours-per-week float LESS t1.Hours-per-week float AND t0.occupation str EQUAL t1.occupation str,3,100000,1876,1,0.004776341780696799,0.0
223,t0.Education-num int GREATER_EQUAL t1.Education-num int AND t0.capital-loss float LESS t1.capital-loss float AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,1737,0,0.1393608787625056,0.0
224,t0.capital-gain float LESS t1.capital-gain float AND t0.race str UNEQUAL t1.race str AND t0.sex str UNEQUAL t1.sex str,3,100000,12676,0,0.13309617648390565,0.0
225,t0.workclass str UNEQUAL t1.workclass str AND t0.occupation str EQUAL t1.occupation str AND t0.capital-gain float UNEQUAL t1.capital-gain float,3,100000,1667,0,0.011410543328135807,0.0
226,t0.workclass str UNEQUAL t1.workclass str AND t0.occupation str EQUAL t1.occupation str AND t0.Hours-per-week float EQUAL t1.Hours-per-week float,3,100000,2436,0,0.1877947155765389,0.0
227,t0.capital-gain float LESS t1.capital-gain float AND t0.fnlwgt int GREATER_EQUAL t1.fnlwgt int AND t0.education str EQUAL t1.education str,3,100000,4125,2,0.038074596469231156,0.0
228,t0.race str UNEQUAL t1.race str AND t0.Native-country str UNEQUAL t1.Native-country str AND t0.capital-loss float UNEQUAL t1.capital-loss float,3,100000,0,-1,0.0,0.0
229,t0.occupation str EQUAL t1.occupation str AND t0.relationship str EQUAL t1.relationship str AND t0.sex str UNEQUAL t1.sex str,3,100000,2984,2,0.6594756572196597,0.4094756572196597
230,t0.capital-gain float LESS t1.capital-gain float AND t0.education str EQUAL t1.education str AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,2946,1,0.013819924768560685,0.0
231,t0.race str UNEQUAL t1.race str AND t0.capital-gain float UNEQUAL t1.capital-gain float AND t0.relationship str EQUAL t1.relationship str,3,100000,4913,0,0.22388683207890694,0.0
232,t0.occupation str EQUAL t1.occupation str AND t0.relationship str EQUAL t1.relationship str AND t0.Hours-per-week float EQUAL t1.Hours-per-week float,3,100000,0,-1,0.0,0.0
233,t0.capital-gain float LESS t1.capital-gain float AND t0.workclass str UNEQUAL t1.workclass str AND t0.education str EQUAL t1.education str,3,100000,4213,2,0.1096348990136113,0.0
234,t0.occupation str EQUAL t1.occupation str AND t0.capital-gain float UNEQUAL t1.capital-gain float AND t0.fnlwgt int LESS_EQUAL t1.fnlwgt int,3,100000,0,-1,0.0,0.0
235,t0.occupation str EQUAL t1.occupation str AND t0.capital-gain float UNEQUAL t1.capital-gain float AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,0,-1,0.0,0.0
236,t0.Native-country str UNEQUAL t1.Native-country str AND t0.capital-gain float UNEQUAL t1.capital-gain float AND t0.education str EQUAL t1.education str,3,100000,2950,2,0.2709035463538714,0.020903546353871427
237,t0.Hours-per-week float LESS t1.Hours-per-week float AND t0.age int EQUAL t1.age int,2,100000,0,-1,0.0,0.0
238,t0.Education-num int EQUAL t1.Education-num int AND t0.education str UNEQUAL t1.education str,2,100000,19021,1,0.9998239290569724,0.7498239290569724
239,t0.Education-num int UNEQUAL t1.Education-num int AND t0.education str EQUAL t1.education str,2,100000,19021,0,0.9998239290569724,0.7498239290569724
240,t0.capital-gain float LESS t1.capital-gain float AND t0.education str EQUAL t1.education str AND t0.sex str UNEQUAL t1.sex str,3,100000,8402,0,0.1140317785977658,0.0
241,t0.workclass str EQUAL t1.workclass str AND t0.occupation str EQUAL t1.occupation str AND t0.capital-gain float UNEQUAL t1.capital-gain float,3,100000,0,-1,0.0,0.0
242,t0.occupation str EQUAL t1.occupation str AND t0.capital-gain float UNEQUAL t1.capital-gain float AND t0.sex str UNEQUAL t1.sex str,3,100000,1667,2,0.17660961539618114,0.0
243,t0.age int LESS_EQUAL t1.age int AND t0.occupation str EQUAL t1.occupation str AND t0.capital-gain float UNEQUAL t1.capital-gain float,3,100000,0,-1,0.0,0.0
244,t0.Education-num int EQUAL t1.Education-num int AND t0.capital-gain float UNEQUAL t1.capital-gain float AND t0.relationship str EQUAL t1.relationship str,3,100000,4913,0,0.04350454875317069,0.0
245,t0.Education-num int GREATER_EQUAL t1.Education-num int AND t0.relationship str EQUAL t1.relationship str AND t0.capital-loss float LESS t1.capital-loss float,3,100000,1379,0,0.12526040952445472,0.0
246,t0.capital-gain float LESS t1.capital-gain float AND t0.education str EQUAL t1.education str AND t0.fnlwgt int LESS_EQUAL t1.fnlwgt int,3,100000,9476,0,0.08956874548252898,0.0
247,t0.capital-gain float LESS t1.capital-gain float AND t0.workclass str EQUAL t1.workclass str AND t0.education str EQUAL t1.education str,3,100000,10114,0,0.0950480733069586,0.0
248,t0.Native-country str UNEQUAL t1.Native-country str AND t0.age int EQUAL t1.age int,2,100000,0,-1,0.0,0.0
249,t0.occupation str EQUAL t1.occupation str AND t0.sex str UNEQUAL t1.sex str AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,3612,1,0.4217348213107819,0.17173482131078188
250,t0.capital-gain float LESS t1.capital-gain float AND t0.workclass str EQUAL t1.workclass str AND t0.Native-country str UNEQUAL t1.Native-country str,3,100000,10690,0,0.08859164507582397,0.0
251,t0.capital-gain float LESS t1.capital-gain float AND t0.Hours-per-week float GREATER t1.Hours-per-week float AND t0.sex str UNEQUAL t1.sex str,3,100000,16987,0,0.24666596930191154,0.0
252,t0.race str UNEQUAL t1.race str AND t0.class str UNEQUAL t1.class str AND t0.capital-loss float LESS t1.capital-loss float,3,100000,2359,0,0.09180052009775733,0.0
253,t0.capital-gain float LESS t1.capital-gain float AND t0.sex str UNEQUAL t1.sex str AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,2946,1,0.4431531808979224,0.19315318089792238
254,t0.occupation str EQUAL t1.occupation str AND t0.capital-gain float UNEQUAL t1.capital-gain float AND t0.relationship str EQUAL t1.relationship str,3,100000,0,-1,0.0,0.0
255,t0.occupation str EQUAL t1.occupation str AND t0.age int EQUAL t1.age int,2,100000,0,-1,0.0,0.0
256,t0.race str UNEQUAL t1.race str AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.education str EQUAL t1.education str,3,100000,4916,1,0.109315152017388,0.0
257,t0.Education-num int LESS t1.Education-num int AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.Hours-per-week float EQUAL t1.Hours-per-week float,3,100000,3802,2,0.006920836721816087,0.0
258,t0.Education-num int LESS t1.Education-num int AND t0.capital-loss float LESS t1.capital-loss float AND t0.sex str UNEQUAL t1.sex str,3,100000,2372,2,0.04057662007101787,0.0
259,t0.Marital-status str UNEQUAL t1.Marital-status str AND t0.occupation str EQUAL t1.occupation str AND t0.capital-gain float UNEQUAL t1.capital-gain float,3,100000,1667,0,0.11092039785615138,0.0
260,t0.occupation str EQUAL t1.occupation str AND t0.capital-gain float UNEQUAL t1.capital-gain float AND t0.education str EQUAL t1.education str,3,100000,0,-1,0.0,0.0
261,t0.age int LESS_EQUAL t1.age int AND t0.Hours-per-week float GREATER t1.Hours-per-week float AND t0.capital-loss float LESS t1.capital-loss float,3,100000,2709,1,0.19859656645016224,0.0
262,t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.Hours-per-week float EQUAL t1.Hours-per-week float AND t0.sex str UNEQUAL t1.sex str,3,100000,2045,2,0.069002377565809,0.0
263,t0.age int GREATER_EQUAL t1.age int AND t0.Hours-per-week float GREATER t1.Hours-per-week float AND t0.capital-loss float LESS t1.capital-loss float,3,100000,21621,2,0.2592629784424488,0.009262978442448777
264,t0.age int GREATER_EQUAL t1.age int AND t0.Hours-per-week float LESS t1.Hours-per-week float AND t0.capital-loss float LESS t1.capital-loss float,3,100000,2132,0,0.16955303666724797,0.0
265,t0.occupation str EQUAL t1.occupation str AND t0.Hours-per-week float EQUAL t1.Hours-per-week float AND t0.sex str UNEQUAL t1.sex str,3,100000,2436,2,0.18928344607062403,0.0
266,t0.Native-country str UNEQUAL t1.Native-country str AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.sex str UNEQUAL t1.sex str,3,100000,8737,1,0.04439369540783503,0.0
267,t0.workclass str UNEQUAL t1.workclass str AND t0.age int GREATER t1.age int AND t0.capital-loss float LESS t1.capital-loss float,3,100000,2466,1,0.09356021951621642,0.0
268,t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.sex str EQUAL t1.sex str AND t0.education str EQUAL t1.education str,3,100000,5349,2,0.0460886151544498,0.0
269,t0.capital-gain float LESS t1.capital-gain float AND t0.Education-num int GREATER t1.Education-num int AND t0.relationship str EQUAL t1.relationship str,3,100000,2427,1,0.22846002955749106,0.0
270,t0.Education-num int GREATER_EQUAL t1.Education-num int AND t0.Hours-per-week float LESS t1.Hours-per-week float AND t0.capital-loss float LESS t1.capital-loss float,3,100000,2132,0,0.2675999260843431,0.017599926084343076
271,t0.class str EQUAL t1.class str AND t0.capital-loss float LESS t1.capital-loss float AND t0.sex str UNEQUAL t1.sex str,3,100000,28989,1,0.2715716951069319,0.02157169510693191
272,t0.capital-gain float UNEQUAL t1.capital-gain float AND t0.relationship str EQUAL t1.relationship str AND t0.sex str UNEQUAL t1.sex str,3,100000,4913,2,0.7397983664435637,0.48979836644356367
273,t0.Marital-status str UNEQUAL t1.Marital-status str AND t0.Native-country str UNEQUAL t1.Native-country str AND t0.relationship str EQUAL t1.relationship str,3,100000,12972,2,0.6965562964655022,0.4465562964655022
274,t0.Hours-per-week float GREATER t1.Hours-per-week float AND t0.relationship str EQUAL t1.relationship str AND t0.capital-loss float LESS t1.capital-loss float,3,100000,1379,0,0.06934062592832882,0.0
275,t0.Education-num int LESS_EQUAL t1.Education-num int AND t0.age int EQUAL t1.age int AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,0,-1,0.0,0.0
276,t0.capital-gain float LESS t1.capital-gain float AND t0.Hours-per-week float EQUAL t1.Hours-per-week float AND t0.sex str UNEQUAL t1.sex str,3,100000,10177,0,0.07490583169514872,0.0
277,t0.workclass str EQUAL t1.workclass str AND t0.capital-loss float LESS t1.capital-loss float AND t0.sex str UNEQUAL t1.sex str,3,100000,22868,1,0.08978495415505121,0.0
278,t0.class str UNEQUAL t1.class str AND t0.occupation str EQUAL t1.occupation str AND t0.capital-gain float UNEQUAL t1.capital-gain float,3,100000,0,-1,0.0,0.0
279,t0.Hours-per-week float LESS t1.Hours-per-week float AND t0.relationship str EQUAL t1.relationship str AND t0.capital-loss float LESS t1.capital-loss float,3,100000,0,-1,0.0,0.0
280,t0.fnlwgt int GREATER_EQUAL t1.fnlwgt int AND t0.capital-loss float LESS t1.capital-loss float AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,0,-1,0.0,0.0
281,t0.age int GREATER_EQUAL t1.age int AND t0.capital-loss float LESS t1.capital-loss float AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,1737,0,0.021763852727407915,0.0
282,t0.race str UNEQUAL t1.race str AND t0.occupation str EQUAL t1.occupation str AND t0.capital-gain float UNEQUAL t1.capital-gain float,3,100000,1667,0,0.1432629669343004,0.0
283,t0.capital-gain float LESS t1.capital-gain float AND t0.Native-country str UNEQUAL t1.Native-country str AND t0.Hours-per-week float GREATER t1.Hours-per-week float,3,100000,7255,0,0.21934361784453033,0.0
284,t0.capital-gain float LESS t1.capital-gain float AND t0.Native-country str UNEQUAL t1.Native-country str AND t0.Hours-per-week float LESS t1.Hours-per-week float,3,100000,3817,1,0.0016889455533020282,0.0
285,t0.age int LESS_EQUAL t1.age int AND t0.capital-loss float LESS t1.capital-loss float AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,0,-1,0.0,0.0
286,t0.race str UNEQUAL t1.race str AND t0.occupation str EQUAL t1.occupation str AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,3612,0,0.12470571446193658,0.0
287,t0.Education-num int EQUAL t1.Education-num int AND t0.Native-country str UNEQUAL t1.Native-country str AND t0.capital-gain float UNEQUAL t1.capital-gain float,3,100000,2950,0,0.2709035463538714,0.020903546353871427
288,t0.race str UNEQUAL t1.race str AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.relationship str EQUAL t1.relationship str,3,100000,2754,0,0.18060905203894373,0.0
289,t0.fnlwgt int LESS_EQUAL t1.fnlwgt int AND t0.capital-loss float LESS t1.capital-loss float AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,0,-1,0.0,0.0
290,t0.age int GREATER_EQUAL t1.age int AND t0.Hours-per-week float EQUAL t1.Hours-per-week float AND t0.capital-loss float LESS t1.capital-loss float,3,100000,12030,2,0.10279992529596046,0.0
291,t0.class str UNEQUAL t1.class str AND t0.occupation str EQUAL t1.occupation str AND t0.Hours-per-week float EQUAL t1.Hours-per-week float,3,100000,2436,0,0.03511436936885691,0.0
292,t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.education str EQUAL t1.education str AND t0.fnlwgt int LESS_EQUAL t1.fnlwgt int,3,100000,4514,1,0.011092232035975735,0.0
293,t0.capital-gain float UNEQUAL t1.capital-gain float AND t0.age int EQUAL t1.age int,2,100000,0,-1,0.0,0.0
294,t0.class str UNEQUAL t1.class str AND t0.age int EQUAL t1.age int,2,100000,2106,0,0.07800210485571973,0.0
295,t0.race str UNEQUAL t1.race str AND t0.workclass str UNEQUAL t1.workclass str AND t0.occupation str EQUAL t1.occupation str,3,100000,12934,2,0.1893019616626715,0.0
296,t0.capital-gain float LESS t1.capital-gain float AND t0.Native-country str UNEQUAL t1.Native-country str AND t0.fnlwgt int LESS_EQUAL t1.fnlwgt int,3,100000,9885,0,0.04764480720994676,0.0
297,t0.Education-num int EQUAL t1.Education-num int AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,3411,0,0.0515474219233965,0.0
298,t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.age int LESS t1.age int AND t0.Hours-per-week float EQUAL t1.Hours-per-week float,3,100000,0,-1,0.0,0.0
299,t0.capital-gain float LESS t1.capital-gain float AND t0.Education-num int GREATER t1.Education-num int AND t0.age int GREATER_EQUAL t1.age int,3,100000,21861,0,0.3953107564912492,0.1453107564912492
300,t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.relationship str UNEQUAL t1.relationship str AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,3411,1,0.5853769593157773,0.33537695931577727
301,t0.Marital-status str UNEQUAL t1.Marital-status str AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.relationship str EQUAL t1.relationship str,3,100000,2754,0,0.8003174146733646,0.5503174146733646
302,t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.education str EQUAL t1.education str AND t0.relationship str EQUAL t1.relationship str,3,100000,2754,1,0.036632770516412116,0.0
303,t0.age int EQUAL t1.age int AND t0.Hours-per-week float EQUAL t1.Hours-per-week float,2,100000,0,-1,0.0,0.0
304,t0.fnlwgt int LESS_EQUAL t1.fnlwgt int AND t0.age int EQUAL t1.age int AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,0,-1,0.0,0.0
305,t0.Education-num int EQUAL t1.Education-num int AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.sex str UNEQUAL t1.sex str,3,100000,8402,1,0.05702618845434459,0.0
306,t0.Native-country str UNEQUAL t1.Native-country str AND t0.occupation str EQUAL t1.occupation str AND t0.fnlwgt int LESS_EQUAL t1.fnlwgt int,3,100000,0,-1,0.0,0.0
